dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,mean,16,0.9055000000000002,0.7975,0.02825774230188958
S2_1P,mean,17,0.9095000000000001,0.8089999999999999,0.025317977802344335
S2_1P,mean,18,0.901,0.8074999999999999,0.03076524012583036
S2_1P,mean,19,0.8940000000000001,0.8045,0.0322335229225724
S2_1P,mean,20,0.8895,0.792,0.032916561181265576
S2_1P,mean,21,0.8844999999999998,0.7965,0.03018277654557311
S2_1P,mean,22,0.8795,0.7969999999999999,0.03596526101670888
S2_1P,mean,23,0.8815,0.797,0.034445609299299705
S2_1P,mean,24,0.8795,0.7939999999999999,0.030347981810987055
S2_1P,mean,25,0.8815,0.7945,0.03019105827890103
S2_1P,mean,26,0.892,0.7874999999999999,0.029300170647967246
S2_1P,mean,27,0.901,0.8055,0.030683871985132487
S2_1P,mean,28,0.9045,0.8010000000000002,0.03014133374620302
S2_1P,mean,29,0.9040000000000001,0.8074999999999999,0.02857446412445909
S2_1P,mean,30,0.9095000000000001,0.807,0.027721832551258218
S2_1P,mean,31,0.9109999999999999,0.8065,0.029647934160747163
S2_1P,mean,32,0.9145,0.8119999999999999,0.03026549190084309
S2_1P,mean,33,0.9195,0.8094999999999999,0.030430248109405856
S2_1P,mean,34,0.9164999999999999,0.7985,0.032272279126209856
S2_1P,mean,35,0.9199999999999999,0.7954999999999999,0.03271085446759224
S2_1P,mean,36,0.9205,0.7935,0.033630343441600485
S2_1P,mean,37,0.9195,0.7905,0.029639500670557886
S2_1P,mean,38,0.9189999999999999,0.7905,0.027820855486487092
S2_1P,mean,39,0.9225000000000001,0.7935,0.028853076092507035
S2_1P,mean,40,0.9200000000000002,0.7929999999999999,0.02720294101747088
S2_1P,mean,41,0.9195,0.7915,0.027175356483402382
S2_1P,mean,42,0.9200000000000002,0.7969999999999999,0.026220221204253803
S2_1P,mean,43,0.9209999999999999,0.808,0.029223278392404937
S2_1P,mean,44,0.9215,0.8150000000000001,0.032999999999999974
S2_1P,mean,45,0.9199999999999999,0.82,0.031662280397975126
S2_1P,mean,46,0.9215,0.828,0.028
S2_1P,mean,47,0.9189999999999999,0.8344999999999999,0.029351320242878353
S2_1P,mean,48,0.917,0.8365,0.02865309756378882
S2_1P,mean,49,0.9135,0.8394999999999999,0.029436372059070064
S2_1P,mean,50,0.915,0.8455,0.02932575659723036
S2_1P,mean,51,0.909,0.8445,0.029857997253667272
S2_1P,mean,52,0.9085000000000001,0.8454999999999998,0.029732137494637035
S2_1P,mean,53,0.9255000000000001,0.8505,0.048332183894378294
S2_1P,mean,54,0.9235000000000001,0.852,0.048207883172775766
S2_1P,mean,55,0.925,0.8504999999999999,0.05032395056034456
S2_1P,mean,56,0.938,0.8545,0.030878795313289038
S2_1P,mean,57,0.9395,0.8564999999999999,0.031519835024948976
S2_1P,mean,58,0.9404999999999999,0.8620000000000001,0.028609439001839956
S2_1P,mean,59,0.9465,0.8705,0.027865749586185498
S2_1P,mean,60,0.9484999999999999,0.873,0.025913317039699887
S2_1P,mean,61,0.954,0.8745,0.017649362594722818
S2_1P,mean,62,0.9605,0.8725000000000002,0.01691153452528775
S2_1P,mean,63,0.9674999999999999,0.8795,0.017392527130926108
S2_1P,mean,64,0.968,0.8815000000000002,0.022214859891523053
S2_1P,mean,65,0.9704999999999998,0.8795,0.023366642891095843
S2_1P,mean,66,0.9705,0.8835000000000001,0.028609439001839907
S2_1P,mean,67,0.9684999999999999,0.8835000000000001,0.027322152184628478
S2_1P,mean,68,0.9685,0.8795,0.02727636339397169
S2_1P,mean,69,0.9674999999999999,0.881,0.02828427124746188
S2_1P,mean,70,0.9709999999999999,0.8845000000000001,0.026296387584609417
S2_1P,mean,71,0.9695,0.8789999999999999,0.027766886753829635
S2_1P,mean,72,0.9674999999999999,0.8835,0.028017851452243767
S2_1P,mean,73,0.966,0.8875,0.02857446412445911
S2_1P,mean,74,0.966,0.8850000000000001,0.027775888824662257
S2_1P,mean,75,0.968,0.8875,0.028956864471140518
S2_1P,mean,76,0.9680000000000002,0.8895,0.02808024216419792
S2_1P,mean,77,0.9654999999999999,0.89,0.026143832924802737
S2_1P,mean,78,0.95,0.8855000000000001,0.03181980515339462
S2_1P,mean,79,0.924,0.8670000000000002,0.03989360851063741
S2_3P,mean,0,0.8455,0.794,0.07694803441284256
S2_3P,mean,1,0.6214999999999999,0.5395,0.07843149877440825
S2_3P,mean,2,0.6505000000000001,0.538,0.07542214528903299
S2_3P,mean,3,0.7050000000000001,0.5519999999999999,0.08632786340458103
S2_3P,mean,4,0.7344999999999999,0.5660000000000001,0.08437120361829618
S2_3P,mean,5,0.782,0.6209999999999999,0.07110555533852472
S2_3P,mean,6,0.819,0.6299999999999999,0.0795392984630868
S2_3P,mean,7,0.8535,0.674,0.07291433329599879
S2_3P,mean,8,0.8795,0.7095,0.06537201236003067
S2_3P,mean,9,0.8774999999999998,0.7064999999999999,0.06631364867054143
S2_3P,mean,10,0.8805,0.7295,0.05197114584074511
S2_3P,mean,11,0.8924999999999998,0.738,0.046877499933336925
S2_3P,mean,12,0.8995000000000001,0.735,0.041303752856126814
S2_3P,mean,13,0.9,0.7590000000000001,0.03840572873934304
S2_3P,mean,14,0.9065,0.7765000000000002,0.03322649545167234
S2_3P,mean,15,0.908,0.7875,0.03432928778754375
S2_3P,mean,16,0.901,0.7955,0.0344093010681705
S2_3P,mean,17,0.9040000000000001,0.8150000000000001,0.039452503089157716
S2_3P,mean,18,0.898,0.8074999999999999,0.0410913616226087
S2_3P,mean,19,0.8865000000000001,0.7955,0.04241462012089699
S2_3P,mean,20,0.876,0.778,0.0468134596029817
S2_3P,mean,21,0.8790000000000001,0.7790000000000001,0.04554119014694282
S2_3P,mean,22,0.8745,0.78,0.04498333024576991
