dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_3P,final_token,31,0.978,0.8714999999999999,0.01417744687875783
S2_3P,final_token,32,0.9780000000000001,0.8815000000000002,0.010653637876331246
S2_3P,final_token,33,0.9730000000000001,0.884,0.011874342087037955
S2_3P,final_token,34,0.9644999999999999,0.8825,0.011661903789690588
S2_3P,final_token,35,0.961,0.8800000000000001,0.010559356040971461
S2_3P,final_token,36,0.9555,0.8760000000000001,0.012980754985747151
S2_3P,final_token,37,0.961,0.8779999999999999,0.009823441352194288
S2_3P,final_token,38,0.9545,0.8760000000000001,0.01443952907819366
S2_3P,final_token,39,0.9654999999999999,0.8800000000000001,0.015842979517754874
S2_3P,final_token,40,0.9630000000000001,0.8855000000000001,0.021529050141610967
S2_3P,final_token,41,0.9644999999999999,0.8859999999999999,0.021177818584547373
S2_3P,final_token,42,0.968,0.884,0.01777638883463116
S2_3P,final_token,43,0.975,0.8875,0.01466287829861516
S2_3P,final_token,44,0.9745000000000001,0.891,0.017846568297574746
S2_3P,final_token,45,0.9640000000000001,0.8955000000000002,0.01914418971907664
S2_3P,final_token,46,0.959,0.9025000000000001,0.017219175357722546
S2_3P,final_token,47,0.976,0.9155000000000001,0.010793516572461468
S2_3P,final_token,48,0.9700000000000001,0.9164999999999999,0.01254990039801114
S2_3P,final_token,49,0.9780000000000001,0.932,0.012884098726725128
S2_3P,final_token,50,0.982,0.9330000000000002,0.010885770528538615
S2_3P,final_token,51,0.986,0.93,0.00943398113205662
S2_3P,final_token,52,0.9865,0.9279999999999999,0.006999999999999987
S2_3P,final_token,53,0.9795,0.9285,0.013546217184144062
S2_3P,final_token,54,0.9824999999999999,0.9254999999999999,0.01405346932255519
S2_3P,final_token,55,0.9894999999999999,0.931,0.013453624047073716
S2_3P,final_token,56,0.9884999999999999,0.9359999999999999,0.011022703842524281
S2_3P,final_token,57,0.9894999999999999,0.9395000000000001,0.008717797887081371
S2_3P,final_token,58,0.9904999999999999,0.9404999999999999,0.009137833441248557
S2_3P,final_token,59,0.991,0.9405000000000001,0.008154753215150043
S2_3P,final_token,60,0.99,0.9364999999999999,0.009746794344808978
S2_3P,final_token,61,0.9890000000000001,0.9359999999999999,0.010319883720275182
S2_3P,final_token,62,0.9884999999999999,0.9359999999999999,0.010440306508910585
S2_3P,final_token,63,0.9730000000000001,0.9179999999999999,0.01623268308074793
S2_1P,mean,0,0.9744999999999999,0.7475000000000002,0.008276472678623421
S2_1P,mean,1,0.9724999999999999,0.7659999999999999,0.014404860290887929
